"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"3318159","2018-06-01 00:50:44","1703076","2.7700","92","44","B","5","<p>In a clavicular fracture, the medial end of the clavicle is pulled superiorly by the sternocleidomastoid muscle. What nerve supplies motor innervation to this muscle?</p>","<p>Axillary&nbsp;</p>","<p>CN XI</p>","<p>Dorsal Scapular&nbsp;</p>","<p>CN X</p>","<p>Thoracodorsal&nbsp;</p>","<p>B - The 11th cranial nerve supplies motor innervation to this muscle as well as the Trapezius muscle&nbsp;</p>","-"
"3318187","2018-06-01 01:18:05","1701827","2.7100","102","49","B","4","<p>which of the following show the steps in the correct order for the process of cell differentiation?&nbsp;</p>","<p>Specification, differentiation, determination&nbsp;</p>","<p>Specification, determination, differentiation&nbsp;</p>","<p>Determination, differentiation, specification</p>","<p>Determination, specification, differentiation</p>","","<p>Specification is the first stage = fate is not absolute and cell identity can change</p><p>Determination = fate fixed, can't change in response to environment</p><p>Differentiation = changes happen to cell structure and function</p><p>&nbsp;</p>","PCS 2"
"3318206","2018-05-31 20:33:35","1701397","2.8000","103","44","C","5","<p>What are the nerve roots of the ulnar nerve?</p>","<p>C5, C6</p>","<p>C5, C6, C7</p>","<p>C8 - T1</p>","<p>C5-T1</p>","<p>C5 - T1</p>","<p>A - Axillary nerve</p><p>B - Musculocutaneous nerve</p><p>C - correct</p><p>D - median nerve</p><p>E - radial nerve</p>","Anatomy of Upper limb PCS Unit 1, Anatomy of the upper limb"
"3318230","2018-06-01 01:42:02","1706545","3.0100","172","92","C","5","<p>Which of these forms of neuroglia myelinate axons in the CNS?</p>","<p>Astrocytes</p>","<p>Microglia</p>","<p>Oligodendrocytes</p>","<p>Satellite cells</p>","<p>Schwann cells</p>","<p>A- incorrect. Astrocytes perform a number of functions in the CNS such as form part of the blood-brain barrier, provide structural support and absorb potassium ions from the extracellular space into the cell</p><p>B- incorrect. Microglia work essentially as the macrophages of the CNS, removing cell debris by phagocytosis and engulfing toxins/pathogens if injury.</p><p>C- correct.</p><p>D- incorrect. Satellite cells surround neuron cell bodies in the PNS and control neurotransmitter levels in the ganglia.</p><p>E- incorrect. These do myelinate axons but in the PNS not the CNS. Also rejoin damaged axons in the case of injury.</p><p>&nbsp;</p><p>Summary-&nbsp;</p><p>Oligodendrocytes myelinate axons in the CNS</p><p>Schwann cells myelinate axons in the PNS</p>","Neurons, Brain, PCS 3- Anatomy, CASE 6, Microanatomy"
"3318296","2018-06-01 02:30:44","1706079","2.6800","135","79","E","5","<p>Gracilis is a muscle of the medial leg compartment which adducts at the hip and flexes at the knee. Where does Gracilis attach?</p>","<p>Originates from the ischial tuberosity.</p><p>Attaches to the medial surface of the tibia.</p>","<p>Originates from the ischial tuberosity.</p><p>Attaches to the head of the fibula.</p>","<p>Originates from the anterior superior iliac spine</p><p>Attaches to the medial surface of tibia</p>","<p>Originates from the lateral and medial femoral condyles.</p><p>Attaches to the calcaneous.&nbsp;</p>","<p>Originates from the inferior rami and body of pubis.</p><p>Attaches to the medial surface of tibia.</p>","<p>A) Semitendinous</p><p>B) Biceps&nbsp;</p><p>C) Sartorius</p><p>D) Gastrocnemius&nbsp;</p><p>E) Is correct</p><p>&nbsp;</p><p>These are the attachments we need to know. Also Semimembranous attaches at ischael tuberosity to medial tibial condyle</p>","CASE 1, CASE 1 bones"
"3318307","2018-06-01 02:37:04","1706079","2.8200","157","95","D","4","<p>Which of these muscles does not originate from the ischial tuberosity?</p><p><img src=""../images/view.php?file=283976"" alt=""no description"" /></p>","<p>Biceps femoris</p>","<p>Semitendinous</p>","<p>Semimembranous</p>","<p>Sartorius&nbsp;</p>","","<p>I was nice and provided a picture- so you can see that it's probably gonna be the posterior muscle (Hamstrings) that originate here.&nbsp;</p><p>Sartorius is an anterior leg muscle which originates from the anterior superior iliac spine.</p>","CASE 1, CASE 1 bones, lower limb anatomy"
"3318316","2018-06-01 02:46:01","1701489","2.6300","107","56","E","5","<p>Which of the following is the strongest simulator for ADH release?</p>","<p>Decreased in blood pressure&nbsp;</p>","<p>Decrease in blood volume</p>","<p>Decreased osmolality</p>","<p>Increased in blood pressure</p>","<p>Increased osmolality</p>","<p>A 1% increase in blood osmolality stimulates release of ADH.</p><p>A 15% drop in volume stimulates the release of ADH.</p><p>Hence, increased osmolality is the strongest stimulator for ADH release</p>","Kidneys"
"3318320","2018-06-01 02:48:01","1706079","2.9000","157","87","C","5","<p>Which of these muscles do not insert onto the medial surface/condyle of the tibia?</p>","<p>Sartorius</p>","<p>Gracilis</p>","<p>Biceps femorus</p>","<p>Semitendinous</p>","<p>Semimembranous</p>","<p>This is a hard question, but unfortunately one you need to be able to answer.&nbsp;</p><p>Biceps femorus insets onto the head of fibula.</p><p><img src=""../images/view.php?file=283978"" alt=""no description"" /></p>","CASE 1, lower limb anatomy"
"3318326","2018-05-31 20:40:57","1706079","2.8300","129","60","D","5","<p>What does the cephalic vein drain into?</p>","<p>Basilic vein</p>","<p>Brachial vein</p>","<p>Subclavian vein</p>","<p>Axillary vein</p>","<p>Azygos vein</p>","<p><img src=""../images/view.php?file=283886"" alt=""no description"" /></p>","Anatomy PCS Unit 1, Anatomy of Upper limb PCS Unit 1, PCS 1, Anatomy of the upper limb, PCS 1 anatomy of upper limb"
"3318388","2018-06-01 03:55:46","1705415","2.7600","177","99","B","3","<p>NO is synthesised from l-arginine by nitric oxide synthase (NOS). Which statement best describes iNOS?</p>","<p>endothelial cell isoform, calcium dependent, released in response to ACh and shear stress</p>","<p>induced by inflammatory stimuli, calcium independent</p>","<p>neuronal isoform, calcium dependent</p>","","","<p>A = eNOS</p><p>B = iNOS (Induced, Inflammatory, Independent)</p><p>C = nNOS</p><p>&nbsp;</p><p>:)</p>","Epithelia, Atherosclerosis Case 4, CASE 4"
"3318410","2018-06-01 04:26:25","1701460","2.7100","113","58","A","5","<p>Margaret presents to the doctor with shortness of breath. The doctor does an blood gas test to check on the efficiency of her ventilation. Which of the following would provide the best insight into how efficient her ventilation actually is?</p>","<p>Arterial CO<sub><sup>2</sup></sub></p>","<p>Arterial O<sub>2</sub></p>","<p>Capillary O<sub>2</sub></p>","<p>Venous CO<sub>2</sub></p>","<p>Venous&nbsp;O<sub>2</sub></p>","<p>A is correct as Arterial CO<sub>2</sub> is only dependent on CO<sub>2</sub> production rate and alveolar ventilation, while arterial O<sub>2</sub> is also dependent on the fraction of oxygen which is inspired.&nbsp;</p><p>Capillary and venous measurements are more relevant to metabolic efficiencies within the tissues.</p><p>&nbsp;</p><p>Have a look at the respiratory physiology lecture in PCS 2 if you find this confusing. I know I did!</p>","PCS 2, Lungs, Respiratory physiology, Respiratory system"
"3318423","2018-06-01 04:41:40","1701397","2.7300","95","40","A","4","<p>What is the physiological stimuli for the release of leptin?</p>","<p>Accumulation of triglycerides in adipocytes</p>","<p>Low glucose</p>","<p>Duodenal fats and proteins</p>","<p>The release of bile</p>","","<p>A - stimulates adipocytes to produce leptin</p><p>B - trigger for ghrelin and orexin</p><p>C - trigger for CCK</p><p>D - stimuli for release of PYY</p><p>&nbsp;</p>","Digestion, Digestion and Absorption"
"3318428","2018-06-01 04:46:33","1701284","2.6800","112","63","B","5","<p>Which of the following enzymes catalyses the Rate Limiting Step of gluconeogenesis?</p>","<p>Phosphofructokinase</p>","<p>Fructose- 1,6- Bisphosphatase</p>","<p>Isocitrate Dehydrogenase</p>","<p>Glycogen Synthase</p>","<p>Glycogen Phosphorylase</p>","<p>A- Glycolysis</p><p>B- correct</p><p>C- TCA cycle</p><p>D- glycogen synthase</p><p>E- glycogenolysis</p><p>&nbsp;</p>","Energy from food using o2, Energy from food without o2, PCS 1, PCS 1 glycolysis"
"3318457","2018-06-01 05:13:05","1701397","2.3800","98","50","B","4","<p>How is hydrogen ion secretion from parietal cells stimulated?</p>","<p>ACh from vagal nerves directly binds to parietal cells</p>","<p>Vagal activity and gastrin stimulate release of histamine from mast cells. These act on parietal cells via H2 receptors&nbsp;</p>","<p>Release of hormone secretin</p>","<p>Decreased gastric motility</p>","","<p>ACh gastrin and histamien enhance secretion of gastric juice</p>","Digestion and Absorption"
"3318485","2018-06-01 05:49:22","1705308","2.8200","148","87","B","5","<p>Which best describes the tentorium cerebeli?</p>","<p>Dura mater forming partition on midline of skull dividing the 2 hemispheres along the midline.</p>","<p>Dura mater forming partition of occipital lobe from the cerebellum.</p>","<p>Dura mater forming partition on midline diving 2 hemispheres of cerebellum.</p>","<p>Pia mater forming partition of occipital lobe from the cerebellum.</p>","<p>Pia mater forming partition on midline diving 2 hemispheres of cerebellum.</p>","<p>A - Falx cerebri</p><p>B - CORRECT</p><p>C - Falx cerebeli</p><p>D and E - not pia mater</p>","CASE 6"
"3318520","2018-06-01 06:26:54","1705308","2.7600","146","82","A","3","<p>The two pairs of arteries supplying the brain are: vertebral and internal carotid. Where do they enter the brain?</p>","<p>Internal carotid arteries enter through carotid canal and vertebral arteries merge to form basilar artery at junction of medulla and pons and runs along pons.</p>","<p>Vertebral arteries enter through carotid canal and internal carotid arteries merge to form basilar artery at junction of medulla and pons and runs along pons.</p>","<p>Both pairs enter at the carotid canal.</p>","","","<p>The vertebral arteries supply the posterior part of the brain so enter more posteriorly at the brain stem, respective to the internal carotid arteries that supply the anterior part of the brainstem and form the anterior part of the circle of willis.</p><p><img src=""../images/view.php?file=284036"" alt=""no description"" /></p>","CASE 6"
"3318576","2018-06-01 07:48:16","1703076","2.9100","126","64","B","5","<p>Will Grav hears a banger come on in the SU. He runs to medic corner but trips on a VK bottle and lands on an outstretched hand. He has pain in his anatomical snuff box. What fracture is he most likely to have?</p>","<p>Supracondyle&nbsp;</p>","<p>Scaphoid Fracture&nbsp;</p>","<p>Surgical Neck (Humerus)</p>","<p>Mid-Shaft (humerus)</p>","<p>Colle's fracture</p>","<p>A - Usually occurs by falling on a hyperextended elbow. Transverse fracture between epicondyles of humerus. Swelling can compress brachial artery leading to Volkmann's ischaemic contracture.</p><p>B - CORRECT! can disrupt blood supply to proximal portion of scaphoid causing necrosis.</p><p>C - Axillary nerve and posterior circumflex artery at risk. Can cause paralysis of deltoid and teres minor&nbsp;</p><p>D - Can cause damage to radial nerve and profound brachial artery which run down the radial groove</p><p>E - Fracture of distal radius which displaces structures distal to fracture posteriorly</p>","Anatomy PCS Unit 1, Anatomy of Upper limb PCS Unit 1, Anatomy of the upper limb, Anatomy- Upper limb, anatomy"
"3318610","2018-06-01 08:31:02","1706079","2.5900","97","49","A","5","<p>I am having a flick through my PCS notes and found some stuff- describe to me the movements of motor proteins in cells.</p>","<p>Dyneins move things down into cells</p><p>Kinesins move things up towards the prolifery&nbsp;</p>","<p>Dyneins move things outside of the cell</p><p>Kinesins move things inside of the cell</p>","<p>Kinesins move things outside of the cell</p><p>Dyneins move things inside of the cell</p>","<p>Kinesins move solids around the cell</p><p>Dyneins move liquids around the cell</p>","<p>Kinesins move things down into cells</p><p>Dyneins move things up towards the prolifery</p>","<p>A is true.</p><p>The other options are all made up !</p>","PCS 1"
"3318613","2018-06-01 08:34:00","1706079","2.4500","89","44","B","5","<p>Which of these is an essential amino acid?</p>","<p>Alanine</p>","<p>Histidine</p>","<p>Cysteine</p>","<p>Glycine</p>","<p>Proline</p>","<p>A) non-essential</p><p>B) essential- other options include leucine, valine, lysine, threonine....</p><p>C) non-essential</p><p>D) conditional</p><p>E) condtional</p>","PCS 1"
"3318615","2018-06-01 08:36:02","1704381","2.8800","161","91","E","5","<p>There are a lot of keyboard warriors on Peerwise who get a kick out of being rude to their peers anonymously over the web.</p><p>Jeff, disgusted with this behaviour decides to set up a year 1 boxing match, so that these people can vent their anger out in a more productive manner.&nbsp;</p><p>Unfortunately, it ends up being more like a cat fight rather than anything similar to Anthony Joshua.</p><p>&nbsp;</p><p>Nevertheless, a few punches are thrown and there is corresponding pain. Which spinal tract is mainly responsible for pain?</p>","<p>Rubrospinal</p>","<p>Corticospinal&nbsp;</p>","<p>Tectospinal&nbsp;</p>","<p>Dorsal Column&nbsp;</p>","<p>Spinothalamic&nbsp;</p>","<p>A- One of several major motor control pathways. It is smaller and has fewer axons than the corticospinal tract, suggesting that it is less important in motor control. It is one of the pathways for the mediation of voluntary movement. Can compensate for corticospinal lesions except for fine distal flexor. &nbsp;(motor)</p><p>B -&nbsp;The primary purpose of the corticospinal tract is for voluntary motor control of the body and limbs (Motor)</p><p>C- Controls head movement with gravitational position, Vestibular labyrinth and axial stretch muscle input (Motor)</p><p>D- Proprioception, vibration &amp; 2-Point discrimiantion (Sensory)<br />E- Responsible for Pain, Temperature, Touch and pressure (sensory)</p><p>&nbsp;</p><p>Sources: That fancy booklet people paid a lot of money for</p>","PCS 3, CASE 1"
"3318621","2018-06-01 08:43:59","1706079","2.8300","117","59","B","5","<p>What is this ?<img src=""../images/view.php?file=284054"" alt=""no description"" /></p>","<p>Hyaline cartilage</p>","<p>Elastic cartilage</p>","<p>Fibrocartilage</p>","<p>Loose connective tissue</p>","<p>Transverse slide through bronchioles</p>","<p>A) Hylaine cartilage is v similar but no elastic fibres</p><p>B) is correct- chondrocytes in a matrix with elastin fibres</p><p>C) prominent collage fibre bundles</p><p>D) much fewer fibres- looks a bit like a net</p><p>E) naa</p>","Anatomy PCS Unit 1, PCS 1, Histology"
"3318625","2018-06-01 08:48:08","1706079","2.7300","123","70","C","5","<p>New phone who dis?</p><p><img src=""../images/view.php?file=284056"" alt=""no description"" /></p>","<p>Osteoblast</p>","<p>Osteocyte</p>","<p>Osteoclast</p>","<p>Eosinophil</p>","<p>Basophil</p>","<p>A)&nbsp; more blobby less ruffled</p><p>B) more spidery</p><p>C) yes - multi nuclei things and ruffled edge</p><p>D) nope - granulocyte whose granules stains red</p><p>E) nope- granulocyte&nbsp;</p>","PCS 1, Histology"
"3318628","2018-06-01 08:53:33","1706079","2.8600","114","64","B","5","<p>Which of these is incorrect regarding bone?</p>","<p>Compact bone forms the majority of the shaft of long bones</p>","<p>Spongey bone is arranged in osteons</p>","<p>The femur is the longest bone in the body</p>","<p>Spongey bone is darker and more red than compact bone</p>","<p>Bones contain type 1 collagen</p>","<p>A) true- and spongey tends to form the ends</p><p>B) wrong- compact bone is arranged in osteons, spongey as trabeculae</p><p>C) fun fact</p><p>D) true- spongey tends to be redder while compact is more yellow</p><p>E) true</p>","Osteology, PCS 1"
"3318635","2018-06-01 08:54:34","1705591","3.1400","172","87","B","5","<p>You have the following conversation with a patient while on placement at a residential home:</p><p>&nbsp;</p><p>You: What kind of work have you done?</p><p>&nbsp;</p><p>Patient: We, the kids, all of us, and I, we were working for a long time in the.. you know... it's the kind of space, I mean place rear to the spedawn...</p><p>&nbsp;</p><p>You: Excuse me, but I wanted to know what work you have been doing.</p><p>&nbsp;</p><p>Patient: If you had said that, we had said that, poomer, near the fortunate, porpunate, tamppoo, all around the fourth of martz. Oh, I get all confused.</p><p>&nbsp;</p><p>If you had to diagnose this patient, what would you diagnose them with?</p>","<p>Primary progressive aphasia</p>","<p>Wernicke's aphasia</p>","<p>Broca's aphasia</p>","<p>Conductive aphasia&nbsp;</p>","<p>Global aphasia</p>","<p>A= Primary Progressive Aphasia is actually a form of dementia where people lose the ability to speak, write, and read over time. It&rsquo;s a gradual loss of language, moving from subtle to severe when in advance stages.</p><p>B= Language fluent and grammatical but often meaningless, including nonsense words that sound similar to real ones</p><p>C= Language halting and non-grammatical&nbsp;</p><p>D= Cannot repeat something someone said</p><p>E= This is the most severe form of aphasia. People with global aphasia cannot speak many words and sometimes don&rsquo;t understand speech. They cannot read or write. People may have global aphasia for a short period of time following a brain injury or stroke, and then move into a different type of aphasia as their brain health begins to improve.</p><p>&nbsp;</p><p>B and C are both in the second hearing plenary by Dr Watson, and D was mentioned briefly by him in that lecture. A&amp;E we haven't covered and so probably don't need to know them just yet but used them to provide more options to choose from.&nbsp;</p>","Brain, case 6"
"3318642","2018-06-01 09:02:37","1701728","2.8200","112","55","D","5","<p>When blood glucose is very low glucagon is released the pancreas into the blood stream. After it binds to its receptor it activates PKA, what effect does PKA bring about?&nbsp;</p>","<p>PKA activates PFK2 which converts Fructose-6-phospahte into fructose-2,6-bisphosphate to up regulate glycolysis and down regulate gluconeogenesis to reduce blood glucose&nbsp;</p>","<p>PKA activates FBPase which coverts fructose-2,6-bisphosphate into fructose-6-phosphate to up regulate glycolysis and down regulates gluconeogensis to reduce blood glucose&nbsp;</p>","<p>PKA activates PFK2 which converts Fructose-6-phospahte into fructose-2,6-bisphosphate to down regulate glycolysis and up regulate gluconeogenesisto increase blood glucose&nbsp;</p>","<p>PKA activates FBPase which converts&nbsp;fructose-2,6-bisphosphate into fructose-6-phosphate to&nbsp;down regulate glycolysis and up regulate gluconeogensis to increase blood glucose&nbsp;</p>","<p>PKA activates both FBPase and PFK2 to up regulate both glycolysis and gluconeogensis to keep blood glucose constant&nbsp;</p>","<p>Answer is D.</p><p>&nbsp;</p><p>A is the effect of insulin.</p><p>&nbsp;</p><p>This is part of the substrate cycle found in 'Releasing energy from food without oxygen' found in PCS 1 &nbsp;</p>","PCS 1, Metabolism, Chemistry of Life"
"3318659","2018-06-01 09:13:15","1706079","2.7900","107","52","B","5","<p><span style=""font-family: arial, helvetica, sans-serif;"">What is happening during an absolute refractory period of a neurone?</span></p>","<p>Na+ gate is active but closed</p>","<p>Na+ gate is inactive</p>","<p>K+ gate is active but closed</p>","<p>K+ gate is inactive</p>","<p>Na+/K+ ATPase is inactive</p>","<p>A) describes relative refractory period</p><p>B) correct</p><p>C) wrong&nbsp;</p><p>D) wrong- also K+ channel only has 1 gate</p><p>E) made up<img src=""../images/view.php?file=284057"" alt=""no description"" /></p>","PCS 1"
"3318671","2018-06-01 09:21:41","1706079","2.5300","102","51","C","5","<p>What syndrome may occur superior parts of the distal brachial plexus are damaged?</p>","<p>Claw hand</p>","<p>Winged scapula</p>","<p>Waiter's tip deformity</p>","<p>Wrist drop</p>","<p>Carpal tunnel syndrome</p>","<p>A) Ulnar nerve damage- inferior part of distal brachial plexus</p><p>B) do I even need to say it?</p><p>C) Yes- can be caused by damage to musculocutaneous nerve as this innervates biceps brachi which is the most powerful supinator of the forearm- paralysis of it can lead to the forearm stuck in pronantion = waiter's tip deformity aka Erb-Duchenne palsy</p><p>D) damage to radial nerve --&gt; posterior bit of brachial plexus</p><p>E) trapped median nerve</p>","PCS 1, PCS 1 anatomy of upper limb"
"3318677","2018-06-01 09:24:34","1701728","2.5900","154","92","D","4","<p>A builder falls off of very high scaffolding and hits their head on the floor. Miraculously there is now visible damage and the patient feels fine. However, he complains of loss of vision and upon his description it is decided he has homonymous hemianopia.&nbsp;</p><p>&nbsp;</p><p>Where in the optic tract is the builder suffering the lesion?&nbsp;</p>","<p>The retina of one eye&nbsp;</p>","<p>The optic nerve of one eye&nbsp;</p>","<p>The optic chiasm&nbsp;</p>","<p>The optic tract in one eye&nbsp;</p>","","<p>Answer is D - Optic tract.</p><p>&nbsp;</p><p>Lesion to the optic nerve from one eye would cause total blindness in that eye&nbsp;</p><p>&nbsp;</p><p>Lesion to optic chasm = bitemporal hemianopia&nbsp;</p><p>&nbsp;</p>","The Eye, PCS 3, PCS 3 - anatomy, CASE 6"
"3318710","2018-06-01 09:34:59","1706079","2.8000","112","59","E","5","<p>Trudy is a diabetic, and requires injections of insulin to stay alive. What affect does insulin have on glucose metabolism?</p>","<p>Inhibits PFK2, which causes more fructose-2,6-bisphosphate to be converted to fructose -6- phosphate, which inhibits PFK --&gt; increasing gluconeogenesis and decreasing glycolysis</p>","<p>Inhibits PFK2, which causes more fructose-2,6-bisphosphate to be converted to fructose -6- phosphate, which activates PFK --&gt; increasing gluconeogenesis and decreasing glycolysis</p>","<p>Activates PFK2, which causes more fructose -2,6- bisphosphate to be converted to fructose-6-phosphate, which stimulates PFK --&gt; increasing glycolysis and decreasing gluconeogenesis</p>","<p>Inhibits PFK2, which causes more fructose-6-phosphate to be converted to fructose -2,6- bisphosphate, which stimulates PFK --&gt; increasing glycolysis and decreasing gluconeogenesis</p>","<p>Activates PFK2, which causes more fructose-6-phosphate to be converted to fructose -2,6- bisphosphate, which stimulates PFK --&gt; increasing glycolysis and decreasing gluconeogenesis</p>","<p>A) is how glucagon works</p><p>B-D are made up</p><p>E) is correct<img src=""../images/view.php?file=284058"" alt=""no description"" /></p>","PCS 1, PCS 1 glycolysis"
"3318737","2018-06-01 09:41:52","1706079","2.7200","107","58","D","5","<p>Which of the these statements is incorrect regarding isocitrate dehydrogenase?</p>","<p>Controls a main regulatory point of the Krebs cycle</p>","<p>Stimulated by ADP</p>","<p>Inhibited by NADH</p>","<p>Stimulated by ATP</p>","<p>Uses product inhibition</p>","<p><img src=""../images/view.php?file=284060"" alt=""no description"" /></p><p>&nbsp;</p><p>we dont have to know much about the krebs cycle, but we do need the key regulatory points - this being one of them. <img src=""../images/view.php?file=284061"" alt=""no description"" /></p>","PCS 1, PCS 1 glycolysis"
"3318746","2018-06-01 09:50:42","1706079","2.9700","120","64","E","5","<p>Which of these statements is incorrect regarding the link reaction?</p>","<p>NAD+ is reduced to NADH</p>","<p>Catalysed by pyruvate dehydrogenase</p>","<p>Inhibited by NADH</p>","<p>Releases CO2</p>","<p>Activated by ATP</p>","<p>All true apart from E- ATP inhibits the link reactionas if there;s lots of ATP in the cells then they dont need to respire so much to produce even more- less of a demand.</p><p><img src=""../images/view.php?file=284062"" alt=""no description"" /></p>","PCS 1, PCS 1 glycolysis"
"3318775","2018-06-01 10:10:09","1702170","2.6100","91","51","C","3","<p>Which of the following shuttles would the mitochondria use as I run from the S1 exam to the college tav at 12pm come 5th of June?</p>","<p>Malate-asparate shuttle</p>","<p>Malate-glycerol Shuttle</p>","<p>Glycerol 3 phosphate shuttle</p>","","","<p>G3P shuttle used in myocytes during activity as it produces ATP faster&nbsp;</p>","-"
"3320276","2018-06-01 21:01:59","1706079","2.9700","129","63","C","5","<p>Who is the big boy?</p><p>&nbsp;<img src=""../images/view.php?file=284140"" alt=""no description"" /></p>","<p>Red blood cell</p>","<p>Basophil</p>","<p>Eosinophil</p>","<p>Neutrophil</p>","<p>Monocyte</p>","<p>A) not the big boy</p><p>B) stains darker purple, not ned</p><p>C) Correct!</p><p>D) More prominent multi lobed nucleus with less prominent duller granules (not red)</p><p>E) Blob</p>","PCS 1, Histology"
"3320296","2018-06-01 21:14:25","1706079","2.9300","132","69","C","5","<p>What stage of mitosis is this cell in?</p><p><img src=""../images/view.php?file=284142"" alt=""no description"" /></p>","<p>Prophase</p>","<p>Metaphase</p>","<p>Anaphase</p>","<p>Telophase</p>","<p>Cytokinesis&nbsp;</p>","<p><img src=""../images/view.php?file=284143"" alt=""no description"" />you can tell because the chromosomes are being pulled apart&nbsp;</p>","PCS 1, Histology"
"3320315","2018-06-01 21:25:19","1706079","2.4700","104","57","D","5","<p>In Breaking Bad, Walt and Jesse get hold of this thing called ricin, which they try (and fail) to poison the Mexican Cartel with. Walt says that ricin is an excellent way to poison someone as it does not cause instant death, but gives them symptoms of flu first so the death looks suspicious . How does ricin work?</p><p><img src=""../images/view.php?file=284144"" alt=""no description"" /></p>","<p>inhibits the peptidyl transferase reaction and transolocation on the large prokaryotic subunit</p>","<p>Inhibits the mitochondria in respiring cells</p>","<p>Kills the ""good"" bacteria in the GI tract, allowing for deadly opportunistic infections</p>","<p>Removes a base from rRNA in the large eukaryotic subunit</p>","<p>Inhibits DNA replication in respiring cells</p>","<p>A) no- thats erythromycin and clorithromycin</p><p>B)no</p><p>C) no&nbsp;</p><p>D) yes correct</p><p>E) no&nbsp;</p><p>This was in a PCS lecture</p>","PCS 1"
"3320316","2018-06-01 21:25:31","1703474","3.7800","272","165","C","5","<p>I'm in the library when I log onto peerwise to find out I've got the highest number of followers, shamefully my corpus cavernosum fills up with blood due to the&nbsp;<strong><span style=""text-decoration: underline;"">1</span></strong>. I quickly grab my coat to place on my lap when I bang my quadriceps tendon on the desk, its collagen is&nbsp;<strong><span style=""text-decoration: underline;"">2</span></strong> in nature. Immediately after this I cry out in pain, some mucoid saliva from my sublingual gland innervated by <strong><span style=""text-decoration: underline;"">3</span></strong> travels from my mouth onto my notes. The mucoid saliva is now covering my notes, specifically the sentence: ""the baroreceptors in the carotid sinus is innervated by <strong><span style=""text-decoration: underline;"">4</span></strong>"". After staring at my saliva for a while I start to think about different types of sputum, in particular green sputum whose colour is caused by the enzyme <strong><span style=""text-decoration: underline;"">5</span></strong>. I decide to poke my saliva in order to trigger my <strong><span style=""text-decoration: underline;"">6</span></strong> memory to remember all these answers.</p><p>&nbsp;</p><p>What does 1,2,3,4,5 and 6 stand for? Every answer corresponds to a different case.&nbsp;</p>","<ol><li>Sympathetic nervous system</li><li>Viscoelastic</li><li>Glossopharyngeal nerve</li><li>Vagus nerve</li><li>Myeloperoxidase</li><li>Haptic</li></ol>","<ol><li>Parasympathetic nervous system</li><li>Viscoelastic</li><li>Facial nerve</li><li>Glossopharyngeal nerve</li><li>Matrix metalloproteinase</li><li>Iconic</li></ol>","<ol><li>Parasympathetic nervous system</li><li>Viscoelastic</li><li>Facial nerve</li><li>Glossopharyngeal nerve</li><li>Myeloperoxidase</li><li>Haptic</li></ol>","<ol><li>Parasympathetic nervous system</li><li>Elastic</li><li>Facial nerve</li><li>Vagus nerve</li><li>Matrix metalloproteinase</li><li>Iconic</li></ol>","<ol><li>Parasympathetic nervous system</li><li>Viscoelastic</li><li>Glossopharyngeal nerve</li><li>Glossopharyngeal nerve</li><li>Myeloperoxidase</li><li>Haptic</li></ol>","<ol><li>Point and Shoot. Point begins with P- parasympathetic.&nbsp;</li><li>Viscoelastic- this&nbsp;means they behave differently depending on how quickly or how much force you apply. If you stretch quite slowly, it will stretch quite nicely, but if you pull it quickly, it will be quite stiff and recoil.</li><li>Facial nerve innervates the Sublingual and Submandibular glands (chorda tympani branch). Parotid innervated by&nbsp;Glossopharyngeal nerve.</li><li>Baroreceptors in the carotid sinus sends impulses via the Glossopharyngeal nerve. In the aortic arch it is the vagus nerve.</li><li>Myeloperoxidase is a haem containing protein found in neutrophils, responsible for the green/yellow colour, this indicates inflammation.</li><li>Haptic memory involves touch and sensation. The other two kinds of sensory memories mention in the same slide of the memory lecture was iconic (visual) and echoic (auditory).</li></ol><p>Apologies for the unnecessarily long question, I tired to involve cases 1 to 6 in it, good luck with revision :)</p>","case 5, CASE 1, CASE 4, CASE 6, Case 2"
"3320323","2018-06-01 21:30:44","1705308","2.8200","142","71","D","5","<p>Which option best describes Zollinger Ellison syndrome?</p>","<p>Gram negative bacteria that uses it's flagellum to burrow into the mucous lining and converts urea to CO2 and ammonia. Causes gastritis, gastric metaplasia and peptic ulcers.</p>","<p>Chronic reflux of stomach acid into oesophagus causing muscosal damage</p>","<p>Part of the stomach enters mediastinum through oesophageal hiatus of the diaphragm.&nbsp;</p>","<p>Tumour in pancreas or duodenum that secretes excess gastrin and therefore increased HCl secretion which causes ulceration.T</p>","<p>The change of non-keratinised stratified squamous epithelium to simple columnar epithelium in the oesophagus.</p>","<p>A- H. Pylori infection</p><p>B- Gastric oesophageal reflux disease (GORD)</p><p>C- Hiatus hernia</p><p>D- CORRECT</p><p>E- Barrett's oesophagus (caused by GORD)</p>","Case 3"
